item_id,Scope - Electrics,unit_price_hardware,unit_price_service,unit_price_sum,Opt.,qty,unit,total_price,comments,E,K,O,,,,,item_id_norm,Scope - Electrics_norm,Opt._norm,unit_norm,comments_norm,E_norm,K_norm,O_norm,nan_norm,scope_category,vendor_id
8.17,,,,0.0,,,,0.0,,,,,,,,,8.17,,,,,,,,,Electrics,B
8.18,,,,0.0,,,,0.0,,,,,,,,,8.18,,,,,,,,,Electrics,B
8.19,,,,0.0,,,,0.0,,,,,,,,,8.19,,,,,,,,,Electrics,B
8.20,,,,0.0,,,,0.0,,,,,,,,,8.20,,,,,,,,,Electrics,B
8.21,,,,0.0,,,,0.0,,,,,,,,,8.21,,,,,,,,,Electrics,B
8.22,,,,0.0,,,,0.0,,,,,,,,,8.22,,,,,,,,,Electrics,B
8.23,,,,0.0,,,,0.0,,,,,,,,,8.23,,,,,,,,,Electrics,B
8.24,,,,0.0,,,,0.0,,,,,,,,,8.24,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
8.,"Total Price: 
",,,,,,,0.0,,,,,,,,,8.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
9.,,,,,,,,,,,,,,,,,9.,,,,,,,,,Electrics,B
9.1,,,,0.0,,,,0.0,,,,,,,,,9.1,,,,,,,,,Electrics,B
9.2,,,,0.0,,,,0.0,,,,,,,,,9.2,,,,,,,,,Electrics,B
9.3,,,,0.0,,,,0.0,,,,,,,,,9.3,,,,,,,,,Electrics,B
9.4,,,,0.0,,,,0.0,,,,,,,,,9.4,,,,,,,,,Electrics,B
9.5,,,,0.0,,,,0.0,,,,,,,,,9.5,,,,,,,,,Electrics,B
9.6,,,,0.0,,,,0.0,,,,,,,,,9.6,,,,,,,,,Electrics,B
9.7,,,,0.0,,,,0.0,,,,,,,,,9.7,,,,,,,,,Electrics,B
9.8,,,,0.0,,,,0.0,,,,,,,,,9.8,,,,,,,,,Electrics,B
9.9,,,,0.0,,,,0.0,,,,,,,,,9.9,,,,,,,,,Electrics,B
9.10,,,,0.0,,,,0.0,,,,,,,,,9.10,,,,,,,,,Electrics,B
9.11,,,,0.0,,,,0.0,,,,,,,,,9.11,,,,,,,,,Electrics,B
9.12,,,,0.0,,,,0.0,,,,,,,,,9.12,,,,,,,,,Electrics,B
9.13,,,,0.0,,,,0.0,,,,,,,,,9.13,,,,,,,,,Electrics,B
9.14,,,,0.0,,,,0.0,,,,,,,,,9.14,,,,,,,,,Electrics,B
9.15,,,,0.0,,,,0.0,,,,,,,,,9.15,,,,,,,,,Electrics,B
9.16,,,,0.0,,,,0.0,,,,,,,,,9.16,,,,,,,,,Electrics,B
9.17,,,,0.0,,,,0.0,,,,,,,,,9.17,,,,,,,,,Electrics,B
9.18,,,,0.0,,,,0.0,,,,,,,,,9.18,,,,,,,,,Electrics,B
9.19,,,,0.0,,,,0.0,,,,,,,,,9.19,,,,,,,,,Electrics,B
9.20,,,,0.0,,,,0.0,,,,,,,,,9.20,,,,,,,,,Electrics,B
9.21,,,,0.0,,,,0.0,,,,,,,,,9.21,,,,,,,,,Electrics,B
9.22,,,,0.0,,,,0.0,,,,,,,,,9.22,,,,,,,,,Electrics,B
9.23,,,,0.0,,,,0.0,,,,,,,,,9.23,,,,,,,,,Electrics,B
9.24,,,,0.0,,,,0.0,,,,,,,,,9.24,,,,,,,,,Electrics,B
9.25,,,,0.0,,,,0.0,,,,,,,,,9.25,,,,,,,,,Electrics,B
9.26,,,,0.0,,,,0.0,,,,,,,,,9.26,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
9.,"Total Price: 
",,,,,,,0.0,,,,,,,,,9.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
10.,,,,,,,,,,,,,,,,,10.,,,,,,,,,Electrics,B
10.1,,,,0.0,,,,0.0,,,,,,,,,10.1,,,,,,,,,Electrics,B
10.2,,,,0.0,,,,0.0,,,,,,,,,10.2,,,,,,,,,Electrics,B
10.3,,,,0.0,,,,0.0,,,,,,,,,10.3,,,,,,,,,Electrics,B
10.4,,,,0.0,,,,0.0,,,,,,,,,10.4,,,,,,,,,Electrics,B
10.5,,,,0.0,,,,0.0,,,,,,,,,10.5,,,,,,,,,Electrics,B
10.6,,,,0.0,,,,0.0,,,,,,,,,10.6,,,,,,,,,Electrics,B
10.7,,,,0.0,,,,0.0,,,,,,,,,10.7,,,,,,,,,Electrics,B
10.8,,,,0.0,,,,0.0,,,,,,,,,10.8,,,,,,,,,Electrics,B
10.9,,,,0.0,,,,0.0,,,,,,,,,10.9,,,,,,,,,Electrics,B
10.10,,,,0.0,,,,0.0,,,,,,,,,10.10,,,,,,,,,Electrics,B
10.11,,,,0.0,,,,0.0,,,,,,,,,10.11,,,,,,,,,Electrics,B
10.12,,,,0.0,,,,0.0,,,,,,,,,10.12,,,,,,,,,Electrics,B
10.13,,,,0.0,,,,0.0,,,,,,,,,10.13,,,,,,,,,Electrics,B
10.14,,,,0.0,,,,0.0,,,,,,,,,10.14,,,,,,,,,Electrics,B
10.15,,,,0.0,,,,0.0,,,,,,,,,10.15,,,,,,,,,Electrics,B
10.16,,,,0.0,,,,0.0,,,,,,,,,10.16,,,,,,,,,Electrics,B
10.17,,,,0.0,,,,0.0,,,,,,,,,10.17,,,,,,,,,Electrics,B
10.18,,,,0.0,,,,0.0,,,,,,,,,10.18,,,,,,,,,Electrics,B
10.19,,,,0.0,,,,0.0,,,,,,,,,10.19,,,,,,,,,Electrics,B
10.20,,,,0.0,,,,0.0,,,,,,,,,10.20,,,,,,,,,Electrics,B
10.21,,,,0.0,,,,0.0,,,,,,,,,10.21,,,,,,,,,Electrics,B
10.22,,,,0.0,,,,0.0,,,,,,,,,10.22,,,,,,,,,Electrics,B
10.23,,,,0.0,,,,0.0,,,,,,,,,10.23,,,,,,,,,Electrics,B
10.24,,,,0.0,,,,0.0,,,,,,,,,10.24,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
10.,"Total Price: 
",,,,,,,0.0,,,,,,,,,10.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
11.,,,,,,,,,,,,,,,,,11.,,,,,,,,,Electrics,B
11.1,,,,0.0,,,,0.0,,,,,,,,,11.1,,,,,,,,,Electrics,B
11.2,,,,0.0,,,,0.0,,,,,,,,,11.2,,,,,,,,,Electrics,B
11.3,,,,0.0,,,,0.0,,,,,,,,,11.3,,,,,,,,,Electrics,B
11.4,,,,0.0,,,,0.0,,,,,,,,,11.4,,,,,,,,,Electrics,B
11.5,,,,0.0,,,,0.0,,,,,,,,,11.5,,,,,,,,,Electrics,B
11.6,,,,0.0,,,,0.0,,,,,,,,,11.6,,,,,,,,,Electrics,B
11.7,,,,0.0,,,,0.0,,,,,,,,,11.7,,,,,,,,,Electrics,B
11.8,,,,0.0,,,,0.0,,,,,,,,,11.8,,,,,,,,,Electrics,B
11.9,,,,0.0,,,,0.0,,,,,,,,,11.9,,,,,,,,,Electrics,B
11.10,,,,0.0,,,,0.0,,,,,,,,,11.10,,,,,,,,,Electrics,B
11.11,,,,0.0,,,,0.0,,,,,,,,,11.11,,,,,,,,,Electrics,B
11.12,,,,0.0,,,,0.0,,,,,,,,,11.12,,,,,,,,,Electrics,B
11.13,,,,0.0,,,,0.0,,,,,,,,,11.13,,,,,,,,,Electrics,B
11.14,,,,0.0,,,,0.0,,,,,,,,,11.14,,,,,,,,,Electrics,B
11.15,,,,0.0,,,,0.0,,,,,,,,,11.15,,,,,,,,,Electrics,B
11.16,,,,0.0,,,,0.0,,,,,,,,,11.16,,,,,,,,,Electrics,B
11.17,,,,0.0,,,,0.0,,,,,,,,,11.17,,,,,,,,,Electrics,B
11.18,,,,0.0,,,,0.0,,,,,,,,,11.18,,,,,,,,,Electrics,B
11.19,,,,0.0,,,,0.0,,,,,,,,,11.19,,,,,,,,,Electrics,B
11.20,,,,0.0,,,,0.0,,,,,,,,,11.20,,,,,,,,,Electrics,B
11.21,,,,0.0,,,,0.0,,,,,,,,,11.21,,,,,,,,,Electrics,B
11.22,,,,0.0,,,,0.0,,,,,,,,,11.22,,,,,,,,,Electrics,B
11.23,,,,0.0,,,,0.0,,,,,,,,,11.23,,,,,,,,,Electrics,B
11.24,,,,0.0,,,,0.0,,,,,,,,,11.24,,,,,,,,,Electrics,B
11.25,,,,0.0,,,,0.0,,,,,,,,,11.25,,,,,,,,,Electrics,B
11.26,,,,0.0,,,,0.0,,,,,,,,,11.26,,,,,,,,,Electrics,B
11.29,,,,0.0,,,,0.0,,,,,,,,,11.29,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
11.,"Total Price: 
",,,,,,,0.0,,,,,,,,,11.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
12.,,,,,,,,,,,,,,,,,12.,,,,,,,,,Electrics,B
12.1,,,,0.0,,,,0.0,,,,,,,,,12.1,,,,,,,,,Electrics,B
12.2,,,,0.0,,,,0.0,,,,,,,,,12.2,,,,,,,,,Electrics,B
12.3,,,,0.0,,,,0.0,,,,,,,,,12.3,,,,,,,,,Electrics,B
12.4,,,,0.0,,,,0.0,,,,,,,,,12.4,,,,,,,,,Electrics,B
12.5,,,,0.0,,,,0.0,,,,,,,,,12.5,,,,,,,,,Electrics,B
12.6,,,,0.0,,,,0.0,,,,,,,,,12.6,,,,,,,,,Electrics,B
12.7,,,,0.0,,,,0.0,,,,,,,,,12.7,,,,,,,,,Electrics,B
12.8,,,,0.0,,,,0.0,,,,,,,,,12.8,,,,,,,,,Electrics,B
12.9,,,,0.0,,,,0.0,,,,,,,,,12.9,,,,,,,,,Electrics,B
12.10,,,,0.0,,,,0.0,,,,,,,,,12.10,,,,,,,,,Electrics,B
12.11,,,,0.0,,,,0.0,,,,,,,,,12.11,,,,,,,,,Electrics,B
12.12,,,,0.0,,,,0.0,,,,,,,,,12.12,,,,,,,,,Electrics,B
12.13,,,,0.0,,,,0.0,,,,,,,,,12.13,,,,,,,,,Electrics,B
12.14,,,,0.0,,,,0.0,,,,,,,,,12.14,,,,,,,,,Electrics,B
12.15,,,,0.0,,,,0.0,,,,,,,,,12.15,,,,,,,,,Electrics,B
12.16,,,,0.0,,,,0.0,,,,,,,,,12.16,,,,,,,,,Electrics,B
12.17,,,,0.0,,,,0.0,,,,,,,,,12.17,,,,,,,,,Electrics,B
12.18,,,,0.0,,,,0.0,,,,,,,,,12.18,,,,,,,,,Electrics,B
12.19,,,,0.0,,,,0.0,,,,,,,,,12.19,,,,,,,,,Electrics,B
12.20,,,,0.0,,,,0.0,,,,,,,,,12.20,,,,,,,,,Electrics,B
12.21,,,,0.0,,,,0.0,,,,,,,,,12.21,,,,,,,,,Electrics,B
12.22,,,,0.0,,,,0.0,,,,,,,,,12.22,,,,,,,,,Electrics,B
12.23,,,,0.0,,,,0.0,,,,,,,,,12.23,,,,,,,,,Electrics,B
12.24,,,,0.0,,,,0.0,,,,,,,,,12.24,,,,,,,,,Electrics,B
12.25,,,,0.0,,,,0.0,,,,,,,,,12.25,,,,,,,,,Electrics,B
12.26,,,,0.0,,,,0.0,,,,,,,,,12.26,,,,,,,,,Electrics,B
12.27,,,,0.0,,,,0.0,,,,,,,,,12.27,,,,,,,,,Electrics,B
12.28,,,,0.0,,,,0.0,,,,,,,,,12.28,,,,,,,,,Electrics,B
12.29,,,,0.0,,,,0.0,,,,,,,,,12.29,,,,,,,,,Electrics,B
12.30,,,,0.0,,,,0.0,,,,,,,,,12.30,,,,,,,,,Electrics,B
12.38,,,,0.0,,,,0.0,,,,,,,,,12.38,,,,,,,,,Electrics,B
12.39,,,,0.0,,,,0.0,,,,,,,,,12.39,,,,,,,,,Electrics,B
12.40,,,,0.0,,,,0.0,,,,,,,,,12.40,,,,,,,,,Electrics,B
12.41,,,,0.0,,,,0.0,,,,,,,,,12.41,,,,,,,,,Electrics,B
12.42,,,,0.0,,,,0.0,,,,,,,,,12.42,,,,,,,,,Electrics,B
12.43,,,,0.0,,,,0.0,,,,,,,,,12.43,,,,,,,,,Electrics,B
12.44,,,,0.0,,,,0.0,,,,,,,,,12.44,,,,,,,,,Electrics,B
12.45,,,,0.0,,,,0.0,,,,,,,,,12.45,,,,,,,,,Electrics,B
12.46,,,,0.0,,,,0.0,,,,,,,,,12.46,,,,,,,,,Electrics,B
12.47,,,,0.0,,,,0.0,,,,,,,,,12.47,,,,,,,,,Electrics,B
12.48,,,,0.0,,,,0.0,,,,,,,,,12.48,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
12.,"Total Price: 
",,,,,,,0.0,,,,,,,,,12.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
13.,,,,,,,,,,,,,,,,,13.,,,,,,,,,Electrics,B
13.1,,,,0.0,,,,0.0,,,,,,,,,13.1,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
13.,"Total Price: 
",,,,,,,0.0,,,,,,,,,13.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
14.,,,,,,,,,,,,,,,,,14.,,,,,,,,,Electrics,B
14.1,,,,0.0,,,,0.0,,,,,,,,,14.1,,,,,,,,,Electrics,B
14.2,,,,0.0,,,,0.0,,,,,,,,,14.2,,,,,,,,,Electrics,B
14.3,,,,0.0,,,,0.0,,,,,,,,,14.3,,,,,,,,,Electrics,B
14.4,,,,0.0,,,,0.0,,,,,,,,,14.4,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
14.,"Total Price: 
",,,,,,,0.0,,,,,,,,,14.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
15.,,,,,,,,,,,,,,,,,15.,,,,,,,,,Electrics,B
15.1,,,,0.0,,,,0.0,,,,,,,,,15.1,,,,,,,,,Electrics,B
15.2,,,,0.0,,,,0.0,,,,,,,,,15.2,,,,,,,,,Electrics,B
15.3,,,,0.0,,,,0.0,,,,,,,,,15.3,,,,,,,,,Electrics,B
15.4,,,,0.0,,,,0.0,,,,,,,,,15.4,,,,,,,,,Electrics,B
15.5,,,,0.0,,,,0.0,,,,,,,,,15.5,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
15.,"Total Price: 
",,,,,,,0.0,,,,,,,,,15.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
16.,,,,,,,,,,,,,,,,,16.,,,,,,,,,Electrics,B
16.1,,,,0.0,,,,0.0,,,,,,,,,16.1,,,,,,,,,Electrics,B
16.2,,,,0.0,,,,0.0,,,,,,,,,16.2,,,,,,,,,Electrics,B
16.3,,,,0.0,,,,0.0,,,,,,,,,16.3,,,,,,,,,Electrics,B
16.4,,,,0.0,,,,0.0,,,,,,,,,16.4,,,,,,,,,Electrics,B
16.5,,,,0.0,,,,0.0,,,,,,,,,16.5,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
16.,"Total Price: 
",,,,,,,0.0,,,,,,,,,16.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
17.,,,,,,,,,,,,,,,,,17.,,,,,,,,,Electrics,B
17.1,,,,0.0,,,,0.0,,,,,,,,,17.1,,,,,,,,,Electrics,B
17.2,,,,0.0,,,,0.0,,,,,,,,,17.2,,,,,,,,,Electrics,B
17.3,,,,0.0,,,,0.0,,,,,,,,,17.3,,,,,,,,,Electrics,B
17.4,,,,0.0,,,,0.0,,,,,,,,,17.4,,,,,,,,,Electrics,B
17.5,,,,0.0,,,,0.0,,,,,,,,,17.5,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
17.,"Total Price: 
",,,,,,,0.0,,,,,,,,,17.,total price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
1.,0,,,,,,,0.0,,,,,,,,,1.,0,,,,,,,,Electrics,B
2.,0,,,,,,,0.0,,,,,,,,,2.,0,,,,,,,,Electrics,B
3.,0,,,,,,,0.0,,,,,,,,,3.,0,,,,,,,,Electrics,B
4.,0,,,,,,,0.0,,,,,,,,,4.,0,,,,,,,,Electrics,B
5.,0,,,,,,,0.0,,,,,,,,,5.,0,,,,,,,,Electrics,B
6.,0,,,,,,,0.0,,,,,,,,,6.,0,,,,,,,,Electrics,B
7.,0,,,,,,,0.0,,,,,,,,,7.,0,,,,,,,,Electrics,B
8.,0,,,,,,,0.0,,,,,,,,,8.,0,,,,,,,,Electrics,B
9.,0,,,,,,,0.0,,,,,,,,,9.,0,,,,,,,,Electrics,B
10.,0,,,,,,,0.0,,,,,,,,,10.,0,,,,,,,,Electrics,B
11.,0,,,,,,,0.0,,,,,,,,,11.,0,,,,,,,,Electrics,B
12.,0,,,,,,,0.0,,,,,,,,,12.,0,,,,,,,,Electrics,B
13.,0,,,,,,,0.0,,,,,,,,,13.,0,,,,,,,,Electrics,B
14.,0,,,,,,,0.0,,,,,,,,,14.,0,,,,,,,,Electrics,B
15.,0,,,,,,,0.0,,,,,,,,,15.,0,,,,,,,,Electrics,B
16.,0,,,,,,,0.0,,,,,,,,,16.,0,,,,,,,,Electrics,B
17.,0,,,,,,,0.0,,,,,,,,,17.,0,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,Final Price:,,,,,,,0.0,,,,,,,,,,final price:,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
,,,,,,,,,,,,,,,,,,,,,,,,,,Electrics,B
